estado,grupo,producto_normalizado,nb_categoria,nb_codigo,nb_id_fabricante,nb_nombre,nb_marca,nb_precio_ars,nb_stock,mexx_match_score,mexx_articulo,mexx_nombre,mexx_marca,mexx_precio_ars,mexx_disponibilidad,mexx_diferencia_ars,mexx_diferencia_pct,mexx_url,mejor_diferencia_ars,mejor_fuente
solo_distribuidor,procesadores,procesadores|AMD|RYZEN|5|4500,PROCESADORES,118357,100-100000644BOX,PROCESADOR AMD (AM4) RYZEN 5 4500 65W,AMD                                               ,118796.01,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,procesadores,procesadores|INTEL|COREI|3|13100F,PROCESADORES,118420,BX8071513100F,PROCESADOR INTEL (LGA1700) CORE I3 13100F,INTEL                                             ,151921.08,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,procesadores,procesadores|AMD|RYZEN|5|8500G,PROCESADORES,118980,100-100000931BOX,PROCESADOR AMD (AM5) RYZEN 5 8500G,AMD                                               ,209530.31,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,procesadores,procesadores|AMD|RYZEN|7|8700F,PROCESADORES,119050,100-100001590BOX,PROCESADOR AMD (AM5) RYZEN 7 8700F,AMD                                               ,356920.88,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,procesadores,procesadores|INTEL|PENTIUM||G7400,PROCESADORES,116718,BX80715G7400,PROCESADOR INTEL (LGA1700) PENTIUM GOLD G7400,INTEL                                             ,161197.51,5.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,procesadores,,PROCESADORES,100346,BX80662G4400,PROCESADOR INTEL (1151) PENTIUM DUAL CORE G4400 (SIN COOLER),INTEL                                             ,145829.3,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,procesadores,procesadores|INTEL|COREULTRA|5|225,PROCESADORES,120137,BX80768225,PROCESADOR INTEL (LGA1851) CORE ULTRA 5 225,INTEL                                             ,394775.34,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,procesadores,procesadores|INTEL|COREULTRA|5|225F,PROCESADORES,120631,BX80768225F,PROCESADOR INTEL (LGA1851) CORE ULTRA 5 225F,INTEL                                             ,289390.88,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,procesadores,procesadores|INTEL|COREI|9|14900F,PROCESADORES,119844,BX8071514900F,PROCESADOR INTEL (LGA1700) CORE I9 14900F,INTEL                                             ,1011871.66,2.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,procesadores,procesadores|AMD|RYZEN|9|9950X3D,PROCESADORES,120136,100-100000719WOF,PROCESADOR AMD (AM5) RYZEN 9 9950X3D,AMD                                               ,1138242.25,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,procesadores,procesadores|INTEL|COREULTRA|5|245K,PROCESADORES,119759,BX80768245K,PROCESADOR INTEL (LGA1851) CORE ULTRA 5 245K,INTEL                                             ,366348.47,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,procesadores,procesadores|AMD|RYZEN|5|9600X,PROCESADORES,119143,100-100001405WOF,PROCESADOR AMD (AM5) RYZEN 5 9600X (S/COOLER),AMD                                               ,364517.03,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,procesadores,procesadores|AMD|RYZEN|9|5900XT,PROCESADORES,119140,100-100001581WOF,PROCESADOR AMD (AM4) RYZEN 9 5900XT,AMD                                               ,509976.48,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,procesadores,procesadores|AMD|RYZEN|7|5800XT,PROCESADORES,119139,100-100001582BOX,PROCESADOR AMD (AM4) RYZEN 7 5800XT (S/COOLER),AMD                                               ,405499.0,8.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,procesadores,procesadores|AMD|RYZEN|9|7900,PROCESADORES,118094,100-100000590WOF,PROCESADOR AMD (AM5) RYZEN 9 7900 (S/COOLER),AMD                                               ,546417.71,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,procesadores,procesadores|INTEL|COREULTRA|5|235,PROCESADORES,121277,BX80768235,PROCESADOR INTEL (LGA1851) CORE ULTRA 5 235 3.4G 24MB,INTEL                                             ,424219.09,5.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,procesadores,procesadores|INTEL|COREULTRA|7|270K,PROCESADORES,122759,BX80768270K,PROCESADOR INTEL (LGA1851) CORE ULTRA 7 270K,INTEL                                             ,554540.1,9.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,procesadores,procesadores|AMD|RYZEN|9|9950X3D2,PROCESADORES,122665,100-100001978WOF,PROCESADOR AMD (AM5) RYZEN 9 9950X3D2,AMD                                               ,1528324.73,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_mexx,procesadores,procesadores|AMD|RYZEN|9|7900X,-,-,-,-,-,-,-,-,24405,Procesador Amd Ryzen 9 7900X 5.6 Ghz - AM5 Sin Cooler,Amd,610549.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/procesadores/44155-procesador-amd-ryzen-9-7900x-5.6-ghz-am5-sin-cooler.html,-,-
solo_mexx,procesadores,procesadores|INTEL|COREI|3|14100F,-,-,-,-,-,-,-,-,24749,Procesador Intel Core i3 14100F 4.7 Ghz Raptor Lake 1700 Sin Gpu,Intel,190999.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/procesadores/50448-procesador-intel-core-i3-14100f-4.7-ghz-raptor-lake-1700-sin-gpu.html,-,-
solo_mexx,procesadores,procesadores|INTEL|COREI|3|10100F,-,-,-,-,-,-,-,-,24751,Procesador Intel Core i3 10100F 3.6 Ghz Comet Lake 1200 Sin Gpu,Intel,104679.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/procesadores/39007-procesador-intel-core-i3-10100f-3.6-ghz-comet-lake-1200-sin-gpu.html,-,-
solo_mexx,procesadores,procesadores|INTEL|COREI|3|12100F,-,-,-,-,-,-,-,-,24753,Procesador Intel Core i3 12100F 4.3 Ghz Alder Lake 1700 Sin Gpu,Intel,134999.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/procesadores/41939-procesador-intel-core-i3-12100f-4.3-ghz-alder-lake-1700-sin-gpu.html,-,-
solo_mexx,procesadores,procesadores|INTEL|COREI|5|12400F,-,-,-,-,-,-,-,-,25172,Procesador Intel Core i5 12400F 4.4 Ghz Alder Lake 1700 Sin Gpu,Intel,290999.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/procesadores/41761-procesador-intel-core-i5-12400f-4.4-ghz-alder-lake-1700-sin-gpu.html,-,-
solo_mexx,procesadores,procesadores|INTEL|COREI|5|12600KF,-,-,-,-,-,-,-,-,25216,Procesador Intel Core i5 12600KF 4.9 Ghz Alder Lake 1700 Sin Cooler Sin Gpu,Intel,335999.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/procesadores/51219-procesador-intel-core-i5-12600kf-4.9-ghz-alder-lake-1700-sin-cooler-sin-gpu.html,-,-
solo_mexx,procesadores,procesadores|INTEL|COREI|7|12700F,-,-,-,-,-,-,-,-,25422,Procesador Intel Core i7 12700F 4.9 Ghz Alder Lake 1700 Sin Gpu,Intel,485999.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/procesadores/41940-procesador-intel-core-i7-12700f-4.9-ghz-alder-lake-1700-sin-gpu.html,-,-
solo_mexx,procesadores,procesadores|INTEL|COREI|7|12700,-,-,-,-,-,-,-,-,25423,Procesador Intel Core i7 12700 4.4 Ghz Alder Lake 1700,Intel,579619.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/procesadores/42231-procesador-intel-core-i7-12700-4.4-ghz-alder-lake-1700.html,-,-
solo_mexx,procesadores,procesadores|INTEL|COREI|7|14700F,-,-,-,-,-,-,-,-,25427,Procesador Intel Core i7 14700F 5.4 Ghz Raptor Lake 1700 Sin Gpu,Intel,605999.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/procesadores/49340-procesador-intel-core-i7-14700f-5.4-ghz-raptor-lake-1700-sin-gpu.html,-,-
solo_mexx,procesadores,procesadores|INTEL|COREI|7|14700K,-,-,-,-,-,-,-,-,25429,Procesador Intel Core i7 14700K 5.6 Ghz Raptor Lake 1700 Sin Cooler,Intel,722759.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/procesadores/47087-procesador-intel-core-i7-14700k-5.6-ghz-raptor-lake-1700-sin-cooler.html,-,-
solo_mexx,procesadores,procesadores|INTEL|COREI|7|14700KF,-,-,-,-,-,-,-,-,25430,Procesador Intel Core i7 14700KF 5.6 Ghz Raptor Lake 1700 Sin Cooler SinGpu,Intel,625999.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/procesadores/47088-procesador-intel-core-i7-14700kf-5.6-ghz-raptor-lake-1700-sin-cooler-singpu.html,-,-
solo_mexx,procesadores,procesadores|INTEL|COREI|9|12900,-,-,-,-,-,-,-,-,25633,Procesador Intel Core i9 12900 5.1 Ghz Alder Lake 1700,Intel,660999.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/procesadores/42657-procesador-intel-core-i9-12900-5.1-ghz-alder-lake-1700.html,-,-
solo_mexx,procesadores,procesadores|INTEL|COREI|9|12900K,-,-,-,-,-,-,-,-,25634,Procesador Intel Core i9 12900K 5.2 Ghz Alder Lake 1700 Sin Cooler,Intel,680999.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/procesadores/41360-procesador-intel-core-i9-12900k-5.2-ghz-alder-lake-1700-sin-cooler.html,-,-
solo_mexx,procesadores,procesadores|INTEL|COREI|9|14900,-,-,-,-,-,-,-,-,25642,Procesador Intel Core i9 14900 5.8 Ghz Raptor Lake 1700,Intel,1080999.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/procesadores/47081-procesador-intel-core-i9-14900-5.8-ghz-raptor-lake-1700.html,-,-
solo_mexx,procesadores,procesadores|INTEL|COREI|9|14900K,-,-,-,-,-,-,-,-,25643,Procesador Intel Core i9 14900K 6.0 Ghz Raptor Lake 1700 Sin Cooler,Intel,890999.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/procesadores/47082-procesador-intel-core-i9-14900k-6.0-ghz-raptor-lake-1700-sin-cooler.html,-,-
solo_mexx,procesadores,procesadores|INTEL|COREULTRA|5|245KF,-,-,-,-,-,-,-,-,25653,Procesador Intel Core Ultra 5 245KF 5.2 Ghz,Intel,405999.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/procesadores/49141-procesador-intel-core-ultra-5-245kf-5.2-ghz.html,-,-
solo_mexx,procesadores,procesadores|INTEL|COREULTRA|7|265F,-,-,-,-,-,-,-,-,25657,Procesador Intel Core Ultra 7 265F 5.3 Ghz,Intel,580999.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/procesadores/49143-procesador-intel-core-ultra-7-265f-5.3-ghz.html,-,-
solo_mexx,procesadores,procesadores|INTEL|COREULTRA|7|265KF,-,-,-,-,-,-,-,-,25659,Procesador Intel Core Ultra 7 265KF 5.5 Ghz,Intel,535999.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/procesadores/49145-procesador-intel-core-ultra-7-265kf-5.5-ghz.html,-,-
solo_mexx,procesadores,procesadores|INTEL|COREULTRA|9|285,-,-,-,-,-,-,-,-,25665,Procesador Intel Core Ultra 9 285 5.6 Ghz,Intel,1005999.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/procesadores/49146-procesador-intel-core-ultra-9-285-5.6-ghz.html,-,-
solo_distribuidor,refrigeracion,refrigeracion|TRUST||BASE|AURA|STAND|NOTEBOOK|GXT1126,COOLERS,117007,24192,BASE COOLER TRUST AURA STAND NOTEBOOK GXT1126,TRUST,46762.69,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,refrigeracion,refrigeracion|TRUST||BASE|YOZU|STAND|NOTEBOOK|GXT278,COOLERS,117006,20817,BASE COOLER TRUST YOZU STAND NOTEBOOK GXT278,TRUST,40968.18,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,refrigeracion,refrigeracion|ASUS||WATER|PRIME|LC|360,COOLERS,120181,PRIME LC 360 ARGB,WATER COOLER ASUS PRIME LC 360 ARGB,ASUS,140698.41,1.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,refrigeracion,refrigeracion|THERMALTAKE||WATER|TH240|V2|ULTRA|EX|SYNC,COOLERS,121261,CL-W414-PL12SW-A,WATER COOLER THERMALTAKE TH240 V2 ULTRA EX ARGB SYNC WATER  BLACK,THERMALTAKE,252350.66,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,refrigeracion,refrigeracion|THERMALTAKE||WATER|TH240|V2|ULTRA|EX|SYNC,COOLERS,121263,CL-W425-PL12SW-A,WATER COOLER THERMALTAKE TH240 V2 ULTRA EX ARGB SYNC WATER BLOCK SNOW EDITION,THERMALTAKE,252350.66,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,refrigeracion,refrigeracion|THERMALTAKE||GABINETE|CT120|EX|SYNC,COOLERS,121255,CL-F190-PL12SW-A,GABINETE COOLER THERMALTAKE CT120 EX ARGB SYNC WHITE,THERMALTAKE,96690.28,8.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,refrigeracion,refrigeracion|THERMALTAKE||CT140|EX|SYNC,COOLERS,121256,CL-F191-PL14SW-A,COOLER THERMALTAKE CT140 EX ARGB SYNC WHITE,THERMALTAKE,101229.34,1.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,refrigeracion,refrigeracion|RAIDMAX||WATER|INFINITA|LS360,COOLERS,120153,LS360WT ARGB,WATER COOLER CPU RAIDMAX INFINITA LS360 ARGB WHITE,RAIDMAX,112208.09,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,refrigeracion,refrigeracion|RAIDMAX||WATER|LM360|LCD|DISPLAY,COOLERS,120154,LM360BK LCD,WATER COOLER CPU RAIDMAX LM360 RGB LCD DISPLAY BLACK,RAIDMAX,157664.05,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,refrigeracion,refrigeracion|ASUS||WATER|ROG|RYUJIN|III|360|EXTREME,COOLERS,120186,RYUJIN III 360 ARGB EXTREME,WATER COOLER ASUS ROG RYUJIN III 360 ARGB EXTREME,ASUS,594899.94,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,refrigeracion,refrigeracion|GIGABYTE||WATER|AORUS|WATERFORCE|II|240,COOLERS,119873,AORUS WATERFORCE X II 240,WATER COOLER GIGABYTE AORUS WATERFORCE X II 240,GIGABYTE                                          ,298760.53,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,refrigeracion,refrigeracion|RAIDMAX|120MM|120MM|PMW|AIR,COOLERS,119160,NV-X120FBP,COOLER FAN 120mm ARGB PMW RAIDMAX X-AIR BLACK,RAIDMAX,11358.67,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,refrigeracion,refrigeracion|RAIDMAX|120MM|120MM|PMW|AIR,COOLERS,119161,NV-X120FWP,COOLER FAN 120mm ARGB PMW RAIDMAX X-AIR WHITE,RAIDMAX,11358.67,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,refrigeracion,refrigeracion|RAIDMAX|120MM|120MM|PMW|INFINITA|AIR,COOLERS,119158,NV-IX120FBP,COOLER FAN 120mm ARGB PMW RAIDMAX INFINITA-AIR BLACK,RAIDMAX,12989.81,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,refrigeracion,refrigeracion|NZXT||AIRFLOW|SERIES|FZ|200,COOLERS,101136,RF-FZ20S-U1,COOLER NZXT AIRFLOW SERIES FZ-200 BLUE,NZXT                                              ,48662.25,2.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,refrigeracion,refrigeracion|RAIDMAX||WATER|INFINITA|LS240,COOLERS,120852,LS240WT ARGB,WATER COOLER CPU RAIDMAX INFINITA LS240 ARGB WHITE,RAIDMAX,87156.12,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,refrigeracion,refrigeracion|THERMALTAKE||WATER|LA360|SYNC|ALL|IN|ONE,COOLERS,121090,CL-W462-PL12SW-A,WATER COOLER THERMALTAKE LA360-S ARGB SYNC ALL IN ONE BLACK,THERMALTAKE,139442.18,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,refrigeracion,refrigeracion|RAIDMAX||AC902K|PWM,COOLERS,120850,AC902K,COOLER CPU RAIDMAX AC902K PWM ARGB,RAIDMAX,26182.39,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,refrigeracion,refrigeracion|RAIDMAX||WATER|LM240|LCD|DISPLAY,COOLERS,120853,LM240 LCD,WATER COOLER CPU RAIDMAX LM240 RGB LCD DISPLAY BLACK,RAIDMAX,124502.45,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,refrigeracion,refrigeracion|ASUS||WATER|PRIME|LC|240,COOLERS,121166,PRIME LC 240 ARGB,WATER COOLER ASUS PRIME LC 240 ARGB,ASUS,115867.21,2.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,refrigeracion,refrigeracion|ASUS||WATER|ROG|STRIX|LC|III|360,COOLERS,120192,ROG STRIX LC III 360 ARGB WHITE,WATER COOLER ASUS ROG STRIX LC III 360 ARGB WHITE,ASUS,388337.95,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,refrigeracion,refrigeracion|ASUS||WATER|ROG|STRIX|LC|III|360,COOLERS,120180,ROG STRIX LC III 360 ARGB,WATER COOLER ASUS ROG STRIX LC III 360 ARGB,ASUS,373872.03,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,refrigeracion,refrigeracion|RAIDMAX||WATER|INFINITA|LS240,COOLERS,120851,LS240BK ARGB,WATER COOLER CPU RAIDMAX INFINITA LS240 ARGB BLACK,RAIDMAX,79237.65,4.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,refrigeracion,refrigeracion|THERMALTAKE||WATER|TH360|V2|ULTRA|EX|SYNC,COOLERS,121262,CL-W415-PL12SW-A,WATER COOLER THERMALTAKE TH360 V2 ULTRA EX ARGB SYNC WATER BLOCK BLACK,THERMALTAKE,285259.07,7.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,refrigeracion,refrigeracion|THERMALTAKE||GABINETE|CT120|EX|SYNC|MATCHA|GREEN,COOLERS,121258,CL-F196-PL12MG-A,GABINETE COOLER THERMALTAKE CT120 EX ARGB SYNC MATCHA GREEN,THERMALTAKE,96690.28,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,refrigeracion,refrigeracion|GIGABYTE||WATER|GME|240I,COOLERS,120811,GP-GIGABYTE GME 240I,WATER COOLER GIGABYTE GAMING GME 240I (WHITE),GIGABYTE                                          ,111899.15,8.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,refrigeracion,refrigeracion|COOLERMASTER||MASTER|HYPER|212|3DHP,COOLERS,121481,MAY-T2HP-217PA-R1,COOLER CPU COOLER MASTER HYPER 212 3DHP BLACK ARGB,COOLER MASTER,50202.57,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,refrigeracion,refrigeracion|COOLERMASTER||WATER|MASTER|MASTERLIQUID|240|ATMOS|II,COOLERS,121464,MLX-D24M-A25SZ-L1,WATER COOLER MASTER MASTERLIQUID 240 ATMOS II LCD ARGB,COOLER MASTER,290693.1,6.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,refrigeracion,refrigeracion|COOLERMASTER||WATER|MASTER|MASTERLIQUID|360|ATMOS|II,COOLERS,121463,MLX-D36M-A25SZ-L1,WATER COOLER MASTER MASTERLIQUID 360 ATMOS II LCD ARGB,COOLER MASTER,315609.65,5.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,refrigeracion,refrigeracion|COOLERMASTER||GABINETE|MASTER|MF120|LITE,COOLERS,121461,MFW-B2DN-17NPA-R1,COOLER PARA GABINETE COOLER MASTER MF120 LITE ARGB,COOLER MASTER,9504.07,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,refrigeracion,refrigeracion|COOLERMASTER||WATER|MASTER|MASTERLIQUID|360|CORE|NEX,COOLERS,121443,MLX-D36M-A18PA-RW,WATER COOLER MASTER MASTERLIQUID 360 CORE NEX ARGB BLANCO,COOLER MASTER,112494.36,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,refrigeracion,refrigeracion|COOLERMASTER||WATER|MASTER|MASTERLIQUID|240L|CORE|II,COOLERS,121444,MLW-D24M-A18PA-R1,WATER COOLER MASTER MASTERLIQUID 240L CORE II ARGB,COOLER MASTER,96185.65,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,refrigeracion,refrigeracion|COOLERMASTER||WATER|MASTER|MASTERLIQUID|360L|CORE|II,COOLERS,121445,MLW-D36M-A18PA-R1,WATER COOLER MASTER MASTERLIQUID 360L CORE II ARGB,COOLER MASTER,123050.02,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,refrigeracion,refrigeracion|COOLERMASTER||MASTER|HYPER|212|SPECTRUM|V3,COOLERS,121439,RR-S4NA-17PA-R1,COOLER CPU COOLER MASTER HYPER 212 SPECTRUM V3 RGB,COOLER MASTER,25712.02,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,refrigeracion,refrigeracion|COOLERMASTER||WATER|MASTER|MASTERLIQUID|240|CORE|NEX,COOLERS,121441,MLX-D24M-A18PA-RW,WATER COOLER MASTER MASTERLIQUID 240 CORE NEX ARGB BLANCO,COOLER MASTER,97359.06,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,refrigeracion,refrigeracion|COOLERMASTER||MASTER|V4|ALPHA|3DHP,COOLERS,122371,MAZ-T2HP-217PK-R1,COOLER CPU COOLER MASTER V4 ALPHA 3DHP BLACK,COOLER MASTER,62833.91,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,refrigeracion,refrigeracion|THERMALTAKE||ASTRIA|400|AIR|PIPE|SYNC,COOLERS,121085,CL-P138-CA12SW-A,CPU COOLER THERMALTAKE ASTRIA 400 AIR 6 PIPE SYNC WHITE,THERMALTAKE,78733.39,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,refrigeracion,refrigeracion|THERMALTAKE||WATER|LA360|SYNC|ALL|IN|ONE,COOLERS,121088,CL-W459-PL12SW-A,WATER COOLER THERMALTAKE LA360 ARGB SYNC ALL IN ONE BLACK,THERMALTAKE,118526.75,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,refrigeracion,refrigeracion|ASROCK||WATER|CHALLENGER|360|DIGITAL,COOLERS,122354,CL360DIGI,WATER COOLER ASROCK CHALLENGER 360 DIGITAL,ASROCK,148145.44,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,refrigeracion,refrigeracion|ASROCK||WATER|CHALLENGER|360|DIGITAL,COOLERS,122355,CLW360DIGI,WATER COOLER ASROCK CHALLENGER 360 DIGITAL WHITE,ASROCK,148145.44,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,refrigeracion,refrigeracion|COOLERMASTER||WATER|MASTER|MASTERLIQUID|CORE|NEX|DIGITAL,COOLERS,122368,MLX-D36M-A18PA-RD,WATER COOLER MASTER MASTERLIQUID CORE NEX DIGITAL 360 BLACK ARGB,COOLER MASTER,115842.01,1.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,refrigeracion,refrigeracion|COOLERMASTER||WATER|MASTER|MASTERLIQUID|CORE|NEX|DIGITAL,COOLERS,122367,MLX-D24M-A18PA-RD,WATER COOLER MASTER MASTERLIQUID CORE NEX DIGITAL 240 BLACK ARGB,COOLER MASTER,99006.12,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,refrigeracion,refrigeracion|COOLERMASTER||WATER|MASTER|MASTERLIQUID|360|CORE|NEX,COOLERS,121442,MLX-D36M-A18PA-R1,WATER COOLER MASTER MASTERLIQUID 360 CORE NEX ARGB,COOLER MASTER,112494.36,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,refrigeracion,refrigeracion|ASUS||WATER|ROG|RYUO|IV|360|MIKU,COOLERS,121650,ROG RYUO IV 360 ARGB MIKU,WATER COOLER ASUS ROG RYUO IV 360 ARGB MIKU EDITION,ASUS,603408.9,6.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,refrigeracion,refrigeracion|THERMALTAKE||ASTRIA|400|AIR|PIPE|SYNC,COOLERS,120536,CL-P120-CA12SW-A,CPU COOLER THERMALTAKE ASTRIA 400 AIR 6 PIPE SYNC,THERMALTAKE,77765.05,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,refrigeracion,refrigeracion|COOLERMASTER||WATER|MASTER|MASTERLIQUID|240|CORE|NEX,COOLERS,121440,MLX-D24M-A18PA-R1,WATER COOLER MASTER MASTERLIQUID 240 CORE NEX ARGB,COOLER MASTER,97359.06,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,refrigeracion,refrigeracion|ASUS||WATER|ROG|STRIX|LC|III|360,COOLERS,121647,ROG STRIX LC III 360 ARGB LCD,WATER COOLER ASUS ROG STRIX LC III 360 ARGB LCD,ASUS,391073.87,3.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,refrigeracion,refrigeracion|ASUS||WATER|ROG|RYUJIN|III|360|EXTREME,COOLERS,121649,RYUJIN III 360 ARGB EXTREME WHITE,WATER COOLER ASUS ROG RYUJIN III 360 ARGB EXTREME WHITE,ASUS,607479.78,10.0,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,refrigeracion,refrigeracion|RAIDMAX|120MM|120MM|PMW|INFINITA|AIR,COOLERS,119159,NV-IX120FWP,COOLER FAN 120mm ARGB PMW RAIDMAX INFINITA-AIR WHITE,RAIDMAX,12989.81,10.0,-,-,-,-,-,-,-,-,-,-,-
